account_id;client_id;product_code;product_name;opened_at;closed_at;status
A1005129;C104534;DC;Дебетовая карта «Синица»;2023-10-02;;active
A1005130;C109073;DC;Дебетовая карта «Синица»;2022-08-07;;active
A1005131;C109073;DC;Дебетовая карта «Синица»;2026-03-09;;active
A1005132;C109073;DC;Дебетовая карта «Синица»;2026-05-17;;active
A1005133;C102098;DC;Дебетовая карта «Синица»;2025-03-07;;active
A1005134;C109237;DC;Дебетовая карта «Синица»;2024-08-16;;active
A1005135;C100527;DC;Дебетовая карта «Синица»;2025-03-02;;active
A1005136;C100527;DC;Дебетовая карта «Синица»;2025-03-02;;active
A1005137;C108864;DC;Дебетовая карта «Синица»;2024-07-08;2025-11-15;closed
A1005138;C108864;SV;Накопительный счёт «Копилка»;2024-07-08;;active
A1005139;C111426;DC;Дебетовая карта «Синица»;2024-08-09;;active
A1005140;C111426;SV;Накопительный счёт «Копилка»;2023-03-27;;active
A1005141;C111789;DC;Дебетовая карта «Синица»;2025-12-13;;active
A1005142;C111789;CC;Кредитная карта «Синица»;2025-12-13;;active
A1005143;C100353;DC;Дебетовая карта «Синица»;2024-09-22;;active
A1005144;C100353;DC;Дебетовая карта «Синица»;2023-05-19;;active
A1005145;C108935;DC;Дебетовая карта «Синица»;2023-02-14;;active
A1005146;C103255;DC;Дебетовая карта «Синица»;2025-10-25;;active
A1005147;C103252;DC;Дебетовая карта «Синица»;2023-08-16;;active
A1005148;C109130;DC;Дебетовая карта «Синица»;2023-10-13;2026-07-23;closed
A1005149;C109130;DC;Дебетовая карта «Синица»;2024-10-21;;active
A1005150;C109130;DC;Дебетовая карта «Синица»;2024-07-08;;active
A1005151;C101189;DC;Дебетовая карта «Синица»;2025-11-06;;active
A1005152;C101189;DC;Дебетовая карта «Синица»;2024-11-15;;active
A1005153;C101189;CC;Кредитная карта «Синица»;2024-11-15;;active
A1005154;C107374;DC;Дебетовая карта «Синица»;2023-11-28;;active
A1005155;C107374;DC;Дебетовая карта «Синица»;2025-02-28;;active
A1005156;C103445;DC;Дебетовая карта «Синица»;2025-04-09;;active
A1005157;C111104;DC;Дебетовая карта «Синица»;2025-08-26;;active
A1005158;C109230;DC;Дебетовая карта «Синица»;2025-10-01;;active
A1005159;C109230;SV;Накопительный счёт «Копилка»;2025-10-01;;active
A1005160;C109960;DC;Дебетовая карта «Синица»;2025-11-28;;active
A1005161;C109960;DC;Дебетовая карта «Синица»;2023-01-07;;active
A1005162;C100198;DC;Дебетовая карта «Синица»;2024-01-23;;active
A1005163;C111254;DC;Дебетовая карта «Синица»;2025-02-14;;active
A1005164;C110423;DC;Дебетовая карта «Синица»;2023-12-11;2025-12-21;closed
A1005165;C106651;DC;Дебетовая карта «Синица»;2025-10-08;;active
A1005166;C106651;DC;Дебетовая карта «Синица»;2024-05-14;;active
A1005167;C110849;DC;Дебетовая карта «Синица»;2023-10-28;;active
A1005168;C104985;DC;Дебетовая карта «Синица»;2025-04-10;;active
A1005169;C104985;DEP;Вклад «Гнездо»;2025-04-10;;active
A1005170;C104985;DC;Дебетовая карта «Синица»;2025-04-10;;active
A1005171;C107046;DC;Дебетовая карта «Синица»;2025-03-08;;active
A1005172;C104758;DC;Дебетовая карта «Синица»;2025-05-03;;active
A1005173;C100162;DC;Дебетовая карта «Синица»;2024-08-08;;active
A1005174;C106410;DC;Дебетовая карта «Синица»;2025-10-17;;active
A1005175;C106410;DEP;Вклад «Гнездо»;2025-03-15;;active
A1005176;C108841;DC;Дебетовая карта «Синица»;2025-08-21;;active
A1005177;C108460;DC;Дебетовая карта «Синица»;2021-11-14;;active
A1005178;C101993;DC;Дебетовая карта «Синица»;2022-04-19;;active
A1005179;C101993;DC;Дебетовая карта «Синица»;2026-02-25;;active
A1005180;C107466;DC;Дебетовая карта «Синица»;2023-07-20;;active
A1005181;C107571;DC;Дебетовая карта «Синица»;2024-11-25;;active
A1005182;C107571;CC;Кредитная карта «Синица»;2025-12-19;;active
A1005183;C111800;DC;Дебетовая карта «Синица»;2024-07-21;;active
A1005184;C100539;DC;Дебетовая карта «Синица»;2023-01-18;;active
A1005185;C107214;DC;Дебетовая карта «Синица»;2023-10-18;;active
A1005186;C107214;DC;Дебетовая карта «Синица»;2023-11-27;;active
A1005187;C105147;DC;Дебетовая карта «Синица»;2025-09-25;;active
A1005188;C108585;DC;Дебетовая карта «Синица»;2023-08-28;;active
A1005189;C101491;DC;Дебетовая карта «Синица»;2022-12-25;;active
A1005190;C101491;CC;Кредитная карта «Синица»;2022-12-25;;active
A1005191;C106111;DC;Дебетовая карта «Синица»;2025-09-07;;active
A1005192;C100049;DC;Дебетовая карта «Синица»;2022-12-17;2025-09-15;closed
A1005193;C102665;DC;Дебетовая карта «Синица»;2022-08-23;;active
A1005194;C102665;DC;Дебетовая карта «Синица»;2025-02-22;;active
A1005195;C106240;DC;Дебетовая карта «Синица»;2025-03-02;;active
A1005196;C106240;DC;Дебетовая карта «Синица»;2024-08-12;;active
A1005197;C103614;DC;Дебетовая карта «Синица»;2025-12-21;2026-07-23;closed
A1005198;C103614;CC;Кредитная карта «Синица»;2025-12-21;;active
A1005199;C104537;DC;Дебетовая карта «Синица»;2025-12-18;;active
A1005200;C104537;DC;Дебетовая карта «Синица»;2024-12-14;;active
A1005201;C104537;DC;Дебетовая карта «Синица»;2025-10-20;;active
A1005202;C109117;DC;Дебетовая карта «Синица»;2024-03-09;;active
A1005203;C109117;DC;Дебетовая карта «Синица»;2024-03-09;;active
A1005204;C110618;DC;Дебетовая карта «Синица»;2026-01-05;;active
A1005205;C110618;DC;Дебетовая карта «Синица»;2026-06-18;;active
A1005206;C110618;CC;Кредитная карта «Синица»;2024-09-13;2026-11-26;closed
A1005207;C109091;DC;Дебетовая карта «Синица»;2026-09-07;;active
A1005208;C109091;DC;Дебетовая карта «Синица»;2023-07-06;;active
A1005209;C108260;DC;Дебетовая карта «Синица»;2026-09-21;;active
A1005210;C105166;DC;Дебетовая карта «Синица»;2023-05-06;;active
A1005211;C105166;CC;Кредитная карта «Синица»;2023-05-06;;active
A1005212;C105932;DC;Дебетовая карта «Синица»;2025-12-14;;active
A1005213;C108442;DC;Дебетовая карта «Синица»;2025-10-13;;active
A1005214;C108442;SV;Накопительный счёт «Копилка»;2025-07-19;;active
A1005215;C108029;DC;Дебетовая карта «Синица»;2024-03-24;;active
A1005216;C102451;DC;Дебетовая карта «Синица»;2024-02-26;;active
A1005217;C106662;DC;Дебетовая карта «Синица»;2023-11-05;;active
A1005218;C106662;SV;Накопительный счёт «Копилка»;2026-07-15;;active
A1005219;C108598;DC;Дебетовая карта «Синица»;2025-06-15;;active
A1005220;C100560;DC;Дебетовая карта «Синица»;2026-10-13;;active
A1005221;C108788;DC;Дебетовая карта «Синица»;2025-04-12;;active
A1005222;C108788;SV;Накопительный счёт «Копилка»;2026-04-20;;active
A1005223;C108321;DC;Дебетовая карта «Синица»;2026-04-08;;active
A1005224;C108321;DC;Дебетовая карта «Синица»;2022-06-25;;active
A1005225;C108321;DC;Дебетовая карта «Синица»;2022-06-25;;active
A1005226;C108876;DC;Дебетовая карта «Синица»;2023-09-13;;active
A1005227;C109068;DC;Дебетовая карта «Синица»;2025-11-11;;active
A1005228;C107564;DC;Дебетовая карта «Синица»;2024-05-20;;active
A1005229;C103201;DC;Дебетовая карта «Синица»;2026-04-07;;active
A1005230;C109646;DC;Дебетовая карта «Синица»;2023-03-08;;active
A1005231;C109646;DC;Дебетовая карта «Синица»;2022-11-24;;active
A1005232;C109646;CC;Кредитная карта «Синица»;2024-01-25;;active
A1005233;C102186;DC;Дебетовая карта «Синица»;2023-08-03;;active
A1005234;C110166;DC;Дебетовая карта «Синица»;2024-11-04;;active
A1005235;C110166;DC;Дебетовая карта «Синица»;2026-10-25;2026-05-19;closed
A1005236;C110838;DC;Дебетовая карта «Синица»;2025-09-16;;active
A1005237;C110838;DEP;Вклад «Гнездо»;2026-01-22;;active
A1005238;C100762;DC;Дебетовая карта «Синица»;2023-10-08;2026-06-01;closed
A1005239;C103854;DC;Дебетовая карта «Синица»;2021-07-26;;active
A1005240;C103854;DC;Дебетовая карта «Синица»;2021-12-09;;active
A1005241;C100410;DC;Дебетовая карта «Синица»;2025-04-08;2025-02-09;closed
A1005242;C109369;DC;Дебетовая карта «Синица»;2025-12-14;;active
A1005243;C101053;DC;Дебетовая карта «Синица»;2021-11-23;;active
A1005244;C110507;DC;Дебетовая карта «Синица»;2025-06-06;;active
A1005245;C107984;DC;Дебетовая карта «Синица»;2024-11-22;;active
A1005246;C108302;DC;Дебетовая карта «Синица»;2025-10-28;;active
A1005247;C103043;DC;Дебетовая карта «Синица»;2025-02-13;;active
A1005248;C103043;DC;Дебетовая карта «Синица»;2025-02-13;;active
A1005249;C103043;DC;Дебетовая карта «Синица»;2025-02-13;;active
A1005250;C105508;DC;Дебетовая карта «Синица»;2023-09-22;2026-06-08;closed
A1005251;C105508;DC;Дебетовая карта «Синица»;2023-09-22;;active
A1005252;C105508;CC;Кредитная карта «Синица»;2023-09-22;2026-02-18;closed
A1005253;C107817;DC;Дебетовая карта «Синица»;2025-05-09;;active
A1005254;C107817;SV;Накопительный счёт «Копилка»;2025-04-08;;active
A1005255;C108939;DC;Дебетовая карта «Синица»;2025-07-21;;active
A1005256;C108939;DC;Дебетовая карта «Синица»;2025-07-21;;active
A1005257;C108939;DC;Дебетовая карта «Синица»;2025-07-21;;active
A1005258;C110162;DC;Дебетовая карта «Синица»;2025-09-01;;active
A1005259;C110162;DC;Дебетовая карта «Синица»;2025-09-01;;active
A1005260;C110162;DC;Дебетовая карта «Синица»;2025-09-01;;active
A1005261;C105663;DC;Дебетовая карта «Синица»;2025-09-13;;active
A1005262;C105663;DC;Дебетовая карта «Синица»;2025-09-13;;active
A1005263;C105281;DC;Дебетовая карта «Синица»;2026-04-21;;active
A1005264;C105281;DC;Дебетовая карта «Синица»;2024-12-07;;active
A1005265;C105281;DC;Дебетовая карта «Синица»;2026-03-17;;active
